-0.49829,6.1758,4.685,0.69076,0.13319,0.074231,0.70682,0.33555,-0.091745,0.018009
-0.49671,6.1753,4.6925,0.69051,0.13468,0.075088,0.7067,0.33557,-0.091669,0.017847
-0.4951,6.1748,4.6999,0.69025,0.13617,0.075945,0.70657,0.33559,-0.091613,0.017686
-0.49345,6.1743,4.7073,0.68999,0.13766,0.076802,0.70644,0.3356,-0.091545,0.017513
-0.49177,6.1737,4.7147,0.68973,0.13915,0.077659,0.70631,0.33562,-0.091482,0.017345
-0.49006,6.1732,4.7221,0.68947,0.14064,0.078517,0.70617,0.33564,-0.091416,0.017192
-0.48831,6.1726,4.7295,0.68921,0.14212,0.079374,0.70604,0.33565,-0.091358,0.017022
-0.48653,6.1721,4.7369,0.68895,0.14361,0.080232,0.7059,0.33567,-0.091296,0.016852
-0.48472,6.1716,4.7442,0.68868,0.1451,0.08109,0.70575,0.33569,-0.091234,0.016692
-0.48288,6.171,4.7516,0.68841,0.14658,0.081948,0.70561,0.3357,-0.09117,0.016532
-0.481,6.1704,4.7589,0.68815,0.14806,0.082806,0.70546,0.33572,-0.091116,0.016366
-0.47909,6.1699,4.7663,0.68788,0.14955,0.083664,0.70531,0.33573,-0.091049,0.016198
-0.47714,6.1693,4.7736,0.68761,0.15103,0.084523,0.70516,0.33575,-0.090993,0.016036
-0.47517,6.1687,4.7809,0.68733,0.15251,0.085381,0.705,0.33576,-0.090937,0.015873
-0.47316,6.1682,4.7882,0.68706,0.15399,0.08624,0.70484,0.33578,-0.090878,0.015709
-0.47111,6.1676,4.7954,0.68678,0.15547,0.087098,0.70468,0.33579,-0.090819,0.015545
-0.46904,6.167,4.8027,0.6865,0.15695,0.087957,0.70452,0.33581,-0.090765,0.015385
-0.46693,6.1664,4.81,0.68622,0.15843,0.088816,0.70435,0.33582,-0.090707,0.015214
-0.46479,6.1658,4.8172,0.68594,0.15991,0.089675,0.70418,0.33583,-0.090653,0.015053
-0.46262,6.1652,4.8244,0.68566,0.16139,0.090535,0.70401,0.33585,-0.0906,0.014898
-0.46041,6.1646,4.8316,0.68538,0.16287,0.091394,0.70383,0.33586,-0.090539,0.014724
-0.45818,6.164,4.8388,0.68509,0.16434,0.092253,0.70366,0.33588,-0.09049,0.014567
-0.45591,6.1634,4.846,0.6848,0.16582,0.093113,0.70348,0.33589,-0.090439,0.014398
-0.4536,6.1628,4.8532,0.68451,0.16729,0.093972,0.70329,0.33591,-0.090386,0.01424
-0.45127,6.1622,4.8603,0.68422,0.16876,0.094832,0.70311,0.33592,-0.090331,0.01408
-0.4489,6.1615,4.8675,0.68393,0.17024,0.095692,0.70292,0.33593,-0.090284,0.013915
-0.44651,6.1609,4.8746,0.68364,0.17171,0.096551,0.70273,0.33594,-0.090229,0.013749
-0.44408,6.1603,4.8817,0.68334,0.17318,0.097411,0.70254,0.33596,-0.090182,0.013593
-0.44161,6.1596,4.8889,0.68305,0.17466,0.098271,0.70234,0.33597,-0.090129,0.01342
-0.43912,6.159,4.8959,0.68275,0.17613,0.099131,0.70214,0.33599,-0.090083,0.013269
-0.43659,6.1583,4.903,0.68245,0.1776,0.099991,0.70194,0.336,-0.090033,0.013105
-0.43404,6.1577,4.9101,0.68215,0.17906,0.10085,0.70174,0.33601,-0.089984,0.01293
-0.43145,6.157,4.9171,0.68185,0.18053,0.10171,0.70153,0.33602,-0.089944,0.012782
-0.42883,6.1564,4.9242,0.68154,0.182,0.10257,0.70132,0.33603,-0.08989,0.012617
-0.42617,6.1557,4.9312,0.68124,0.18347,0.10343,0.70111,0.33604,-0.089847,0.012456
-0.42349,6.1551,4.9382,0.68093,0.18493,0.10429,0.7009,0.33605,-0.089799,0.012283
-0.42078,6.1544,4.9452,0.68062,0.1864,0.10515,0.70068,0.33607,-0.089759,0.012132
-0.41803,6.1537,4.9522,0.68031,0.18786,0.10601,0.70046,0.33608,-0.089716,0.01197
-0.41525,6.153,4.9591,0.68,0.18932,0.10687,0.70024,0.33609,-0.089665,0.011801
-0.41244,6.1524,4.9661,0.67969,0.19079,0.10773,0.70001,0.3361,-0.089628,0.011648
-0.4096,6.1517,4.973,0.67937,0.19225,0.10859,0.69978,0.33611,-0.089585,0.011478
-0.40673,6.151,4.9799,0.67906,0.19371,0.10945,0.69955,0.33612,-0.089543,0.011323
-0.40382,6.1503,4.9868,0.67874,0.19517,0.11031,0.69932,0.33613,-0.089497,0.011162
-0.40089,6.1496,4.9937,0.67842,0.19663,0.11117,0.69909,0.33614,-0.08946,0.010995
-0.39793,6.1489,5.0006,0.6781,0.19809,0.11203,0.69885,0.33615,-0.089423,0.010839
-0.39493,6.1482,5.0074,0.67778,0.19955,0.11289,0.69861,0.33616,-0.089378,0.010675
-0.3919,6.1475,5.0143,0.67745,0.20101,0.11375,0.69836,0.33618,-0.089341,0.010517
-0.38885,6.1468,5.0211,0.67713,0.20246,0.11461,0.69812,0.33618,-0.089301,0.010353
-0.38576,6.146,5.0279,0.6768,0.20392,0.11548,0.69787,0.33619,-0.089266,0.010188
-0.38264,6.1453,5.0347,0.67647,0.20537,0.11634,0.69762,0.3362,-0.08923,0.010038
-0.37949,6.1446,5.0415,0.67614,0.20683,0.1172,0.69736,0.33621,-0.089191,0.009867
-0.37631,6.1439,5.0483,0.67581,0.20828,0.11806,0.69711,0.33622,-0.089156,0.009711
-0.3731,6.1431,5.055,0.67548,0.20973,0.11892,0.69685,0.33623,-0.089121,0.009547
-0.36986,6.1424,5.0617,0.67514,0.21118,0.11978,0.69659,0.33624,-0.089084,0.00939
-0.36659,6.1417,5.0684,0.67481,0.21263,0.12064,0.69632,0.33624,-0.089052,0.009226
-0.36328,6.1409,5.0751,0.67447,0.21408,0.1215,0.69606,0.33626,-0.089019,0.009072
-0.35995,6.1402,5.0818,0.67413,0.21553,0.12236,0.69579,0.33626,-0.088985,0.0089
-0.35659,6.1394,5.0885,0.67379,0.21698,0.12322,0.69551,0.33627,-0.088948,0.008751
-0.3532,6.1387,5.0951,0.67345,0.21843,0.12408,0.69524,0.33628,-0.088922,0.008585
-0.34978,6.1379,5.1018,0.67311,0.21988,0.12494,0.69496,0.33629,-0.088891,0.008422
-0.34632,6.1372,5.1084,0.67276,0.22132,0.1258,0.69468,0.33629,-0.088857,0.008264
-0.34284,6.1364,5.115,0.67242,0.22277,0.12666,0.6944,0.33631,-0.088829,0.008111
-0.33933,6.1356,5.1215,0.67207,0.22421,0.12751,0.69411,0.33631,-0.088802,0.007937
-0.33579,6.1349,5.1281,0.67172,0.22565,0.12837,0.69383,0.33632,-0.088765,0.007792
-0.33222,6.1341,5.1346,0.67137,0.2271,0.12923,0.69354,0.33632,-0.088746,0.007621
-0.32861,6.1333,5.1412,0.67101,0.22854,0.13009,0.69324,0.33633,-0.088715,0.00746
-0.32498,6.1326,5.1477,0.67066,0.22998,0.13095,0.69295,0.33634,-0.088684,0.007307
-0.32132,6.1318,5.1542,0.67031,0.23142,0.13181,0.69265,0.33635,-0.088661,0.007145
-0.31763,6.131,5.1606,0.66995,0.23286,0.13267,0.69235,0.33636,-0.088634,0.006982
-0.31391,6.1302,5.1671,0.66959,0.2343,0.13353,0.69204,0.33635,-0.088608,0.006822
-0.31017,6.1294,5.1735,0.66923,0.23573,0.13439,0.69174,0.33637,-0.088581,0.006668
-0.30639,6.1286,5.18,0.66887,0.23717,0.13525,0.69143,0.33637,-0.088565,0.006502
-0.30258,6.1278,5.1864,0.66851,0.2386,0.13611,0.69112,0.33638,-0.08853,0.00634
-0.29874,6.127,5.1927,0.66814,0.24004,0.13696,0.69081,0.33638,-0.088514,0.006185
-0.29488,6.1262,5.1991,0.66777,0.24147,0.13782,0.69049,0.33639,-0.088491,0.006026
-0.29099,6.1254,5.2055,0.66741,0.2429,0.13868,0.69017,0.3364,-0.088467,0.005863
-0.28706,6.1246,5.2118,0.66704,0.24434,0.13954,0.68985,0.33641,-0.088447,0.005708
-0.28311,6.1238,5.2181,0.66667,0.24577,0.1404,0.68952,0.3364,-0.088426,0.005543
-0.27913,6.123,5.2244,0.66629,0.2472,0.14125,0.6892,0.33641,-0.088406,0.00539
-0.27512,6.1221,5.2307,0.66592,0.24863,0.14211,0.68887,0.33642,-0.088385,0.005226
-0.27108,6.1213,5.2369,0.66555,0.25005,0.14297,0.68853,0.33642,-0.088367,0.005065
-0.26702,6.1205,5.2431,0.66517,0.25148,0.14383,0.6882,0.33642,-0.088353,0.004909
-0.26292,6.1197,5.2494,0.66479,0.25291,0.14469,0.68786,0.33643,-0.088327,0.004749
-0.2588,6.1188,5.2556,0.66441,0.25433,0.14554,0.68752,0.33643,-0.088316,0.004588
-0.25464,6.118,5.2617,0.66403,0.25576,0.1464,0.68718,0.33644,-0.088297,0.004431
-0.25046,6.1172,5.2679,0.66365,0.25718,0.14725,0.68683,0.33644,-0.088277,0.004274
-0.24625,6.1163,5.274,0.66327,0.2586,0.14811,0.68649,0.33644,-0.088268,0.004107
-0.24202,6.1155,5.2801,0.66288,0.26002,0.14897,0.68614,0.33646,-0.088248,0.003956
-0.23775,6.1146,5.2862,0.66249,0.26144,0.14982,0.68578,0.33645,-0.088236,0.003786
-0.23346,6.1138,5.2923,0.66211,0.26286,0.15068,0.68543,0.33646,-0.088225,0.003638
-0.22914,6.1129,5.2984,0.66172,0.26428,0.15154,0.68507,0.33646,-0.088206,0.00347
-0.22479,6.1121,5.3044,0.66133,0.2657,0.15239,0.68471,0.33647,-0.088198,0.003319
-0.22041,6.1112,5.3104,0.66093,0.26712,0.15325,0.68435,0.33647,-0.088184,0.003156
-0.21601,6.1104,5.3164,0.66054,0.26853,0.1541,0.68398,0.33647,-0.08817,0.002991
-0.21157,6.1095,5.3224,0.66014,0.26995,0.15496,0.68361,0.33647,-0.088165,0.002843
-0.20711,6.1086,5.3284,0.65975,0.27136,0.15581,0.68324,0.33648,-0.088148,0.002675
-0.20262,6.1078,5.3343,0.65935,0.27277,0.15667,0.68287,0.33647,-0.08814,0.002516
-0.19811,6.1069,5.3402,0.65895,0.27419,0.15752,0.68249,0.33648,-0.088135,0.002361
-0.19357,6.106,5.3461,0.65855,0.2756,0.15837,0.68212,0.33649,-0.088123,0.002199
-0.189,6.1051,5.352,0.65814,0.27701,0.15923,0.68173,0.33648,-0.088115,0.002043
-0.1844,6.1043,5.3579,0.65774,0.27842,0.16008,0.68135,0.33649,-0.088106,0.001883
-0.17977,6.1034,5.3637,0.65733,0.27982,0.16094,0.68096,0.33649,-0.088103,0.001723
-0.17512,6.1025,5.3695,0.65693,0.28123,0.16179,0.68057,0.33649,-0.088094,0.001565
-0.17044,6.1016,5.3753,0.65652,0.28264,0.16264,0.68018,0.33649,-0.088092,0.0014
-0.16574,6.1007,5.3811,0.65611,0.28404,0.1635,0.67979,0.33649,-0.088085,0.00125
-0.16101,6.0998,5.3869,0.6557,0.28545,0.16435,0.67939,0.3365,-0.08808,0.001087
-0.15624,6.0989,5.3926,0.65528,0.28685,0.1652,0.67899,0.3365,-0.088077,0.000927
-0.15146,6.098,5.3983,0.65487,0.28825,0.16605,0.67859,0.3365,-0.088071,0.000768
-0.14664,6.0971,5.404,0.65445,0.28965,0.1669,0.67819,0.3365,-0.088068,0.000611
-0.1418,6.0962,5.4097,0.65403,0.29105,0.16776,0.67778,0.33651,-0.088069,0.000452
-0.13694,6.0953,5.4153,0.65361,0.29245,0.16861,0.67737,0.33649,-0.088067,0.000295
-0.13204,6.0944,5.4209,0.65319,0.29385,0.16946,0.67696,0.3365,-0.088064,0.00013
-0.12712,6.0935,5.4265,0.65277,0.29525,0.17031,0.67654,0.3365,-0.088061,-2.7e-05
-0.12218,6.0926,5.4321,0.65235,0.29664,0.17116,0.67613,0.33649,-0.088068,-0.000183
-0.11721,6.0917,5.4377,0.65193,0.29804,0.17201,0.67571,0.33651,-0.088062,-0.000343
-0.11221,6.0908,5.4432,0.6515,0.29943,0.17286,0.67529,0.3365,-0.088069,-0.000506
-0.10718,6.0899,5.4487,0.65107,0.30082,0.17371,0.67486,0.3365,-0.088066,-0.000663
-0.10213,6.0889,5.4542,0.65064,0.30222,0.17456,0.67443,0.3365,-0.088069,-0.000819
-0.097056,6.088,5.4597,0.65021,0.30361,0.17541,0.674,0.33649,-0.088076,-0.000978
-0.091953,6.0871,5.4651,0.64978,0.305,0.17626,0.67357,0.3365,-0.088077,-0.001137
-0.086824,6.0862,5.4705,0.64935,0.30638,0.1771,0.67314,0.33648,-0.088085,-0.001305
-0.08167,6.0852,5.4759,0.64891,0.30777,0.17795,0.6727,0.3365,-0.088083,-0.001452
-0.07649,6.0843,5.4813,0.64848,0.30916,0.1788,0.67226,0.33649,-0.088091,-0.00162
-0.071284,6.0834,5.4867,0.64804,0.31054,0.17965,0.67181,0.33649,-0.088098,-0.001775
-0.066052,6.0824,5.492,0.6476,0.31193,0.18049,0.67137,0.33649,-0.088105,-0.001934
-0.060796,6.0815,5.4973,0.64716,0.31331,0.18134,0.67092,0.3365,-0.088113,-0.002085
-0.055514,6.0806,5.5026,0.64672,0.31469,0.18219,0.67047,0.33648,-0.088115,-0.002263
-0.050205,6.0796,5.5079,0.64628,0.31607,0.18303,0.67002,0.33649,-0.088128,-0.002409
-0.044873,6.0787,5.5131,0.64583,0.31745,0.18388,0.66956,0.33648,-0.088139,-0.002567
-0.039515,6.0777,5.5183,0.64538,0.31883,0.18473,0.6691,0.33649,-0.088139,-0.00273
-0.034131,6.0768,5.5235,0.64494,0.32021,0.18557,0.66864,0.33648,-0.088154,-0.002891
-0.028723,6.0758,5.5287,0.64449,0.32159,0.18641,0.66818,0.33646,-0.088167,-0.003048
-0.02329,6.0749,5.5339,0.64404,0.32296,0.18726,0.66771,0.33648,-0.088178,-0.003208
-0.017831,6.0739,5.539,0.64359,0.32434,0.1881,0.66725,0.33647,-0.088188,-0.003367
-0.012348,6.073,5.5441,0.64314,0.32571,0.18895,0.66678,0.33648,-0.088203,-0.00352
-0.006841,6.072,5.5492,0.64268,0.32708,0.18979,0.6663,0.33647,-0.088215,-0.003683
-0.001309,6.0711,5.5542,0.64223,0.32845,0.19063,0.66583,0.33647,-0.088224,-0.003847
0.004248,6.0701,5.5592,0.64177,0.32982,0.19148,0.66535,0.33646,-0.08824,-0.004001
0.00983,6.0691,5.5642,0.64131,0.33119,0.19232,0.66487,0.33644,-0.088257,-0.004167
0.015436,6.0682,5.5692,0.64085,0.33256,0.19316,0.66438,0.33645,-0.088271,-0.004319
0.021066,6.0672,5.5742,0.64039,0.33393,0.194,0.6639,0.33646,-0.088287,-0.00448
0.026721,6.0662,5.5791,0.63992,0.33529,0.19484,0.66341,0.33644,-0.088307,-0.004652
0.0324,6.0653,5.584,0.63946,0.33666,0.19568,0.66292,0.33645,-0.088319,-0.004794
0.038103,6.0643,5.5889,0.63899,0.33802,0.19652,0.66242,0.33644,-0.088334,-0.004957
0.043829,6.0633,5.5938,0.63853,0.33938,0.19736,0.66193,0.33643,-0.088359,-0.005115
0.04958,6.0623,5.5986,0.63806,0.34075,0.1982,0.66143,0.33642,-0.088374,-0.005284
0.055355,6.0614,5.6034,0.63759,0.3421,0.19904,0.66093,0.33642,-0.088393,-0.005435
0.061154,6.0604,5.6082,0.63712,0.34346,0.19988,0.66042,0.33642,-0.088413,-0.005603
0.066977,6.0594,5.613,0.63665,0.34482,0.20072,0.65992,0.33641,-0.088434,-0.00576
0.072823,6.0584,5.6177,0.63617,0.34618,0.20156,0.65941,0.33641,-0.088456,-0.005915
0.078692,6.0574,5.6224,0.6357,0.34753,0.20239,0.6589,0.33642,-0.088479,-0.006072
0.084585,6.0564,5.6271,0.63522,0.34889,0.20323,0.65838,0.3364,-0.088497,-0.006241
0.090502,6.0554,5.6317,0.63474,0.35024,0.20407,0.65787,0.33637,-0.088521,-0.006397
0.096442,6.0545,5.6364,0.63426,0.35159,0.20491,0.65735,0.3364,-0.088541,-0.006551
0.1024,6.0535,5.641,0.63379,0.35294,0.20574,0.65682,0.33638,-0.088572,-0.006725
0.10839,6.0525,5.6456,0.6333,0.35429,0.20658,0.6563,0.33637,-0.088593,-0.006866
0.1144,6.0515,5.6501,0.63282,0.35564,0.20741,0.65577,0.33637,-0.088614,-0.007042
0.12043,6.0505,5.6547,0.63233,0.35699,0.20825,0.65524,0.33637,-0.088649,-0.007188
0.12649,6.0495,5.6592,0.63185,0.35833,0.20908,0.65471,0.33636,-0.08867,-0.007358
0.13257,6.0485,5.6637,0.63136,0.35968,0.20991,0.65418,0.33634,-0.088695,-0.007519
0.13867,6.0475,5.6681,0.63087,0.36102,0.21075,0.65364,0.33635,-0.088727,-0.007677
0.14479,6.0465,5.6725,0.63038,0.36236,0.21158,0.6531,0.33632,-0.088751,-0.00784
0.15094,6.0455,5.6769,0.62989,0.36371,0.21241,0.65256,0.33633,-0.088781,-0.007996
0.15711,6.0445,5.6813,0.6294,0.36505,0.21324,0.65202,0.33634,-0.088812,-0.008156
0.1633,6.0434,5.6857,0.62891,0.36639,0.21407,0.65147,0.3363,-0.08884,-0.008315
0.16951,6.0424,5.69,0.62841,0.36772,0.21491,0.65092,0.33631,-0.088872,-0.008473
0.17575,6.0414,5.6943,0.62791,0.36906,0.21574,0.65037,0.33631,-0.0889,-0.008639
0.18201,6.0404,5.6986,0.62741,0.37039,0.21657,0.64982,0.33629,-0.088931,-0.008802
0.18829,6.0394,5.7028,0.62692,0.37173,0.21739,0.64926,0.33628,-0.088963,-0.008955
0.19459,6.0384,5.707,0.62642,0.37306,0.21822,0.6487,0.33629,-0.089,-0.009121
0.20091,6.0374,5.7112,0.62591,0.37439,0.21905,0.64814,0.33627,-0.089028,-0.009277
0.20726,6.0363,5.7154,0.62541,0.37572,0.21988,0.64757,0.33625,-0.089065,-0.009438
0.21363,6.0353,5.7195,0.62491,0.37705,0.22071,0.64701,0.33625,-0.089098,-0.00961
0.22002,6.0343,5.7236,0.6244,0.37838,0.22153,0.64643,0.33624,-0.089135,-0.009759
0.22643,6.0333,5.7277,0.62389,0.37971,0.22236,0.64586,0.33625,-0.089169,-0.009923
0.23286,6.0323,5.7318,0.62338,0.38103,0.22319,0.64529,0.33622,-0.08921,-0.010084
0.23932,6.0312,5.7358,0.62287,0.38236,0.22401,0.64471,0.33622,-0.089242,-0.010246
0.24579,6.0302,5.7398,0.62236,0.38368,0.22484,0.64413,0.33621,-0.089278,-0.010403
0.25229,6.0292,5.7438,0.62185,0.385,0.22566,0.64355,0.3362,-0.089318,-0.01057
0.25881,6.0281,5.7477,0.62133,0.38632,0.22648,0.64297,0.33617,-0.089359,-0.010727
0.26535,6.0271,5.7516,0.62082,0.38764,0.22731,0.64238,0.33618,-0.089392,-0.010896
0.27191,6.0261,5.7555,0.6203,0.38896,0.22813,0.64179,0.33618,-0.089436,-0.011041
