  -1.0975985e+01  -5.9993268e-02   1.1992956e-02
  -1.0975785e+01  -6.0493263e-02   1.2092972e-02
  -1.0975585e+01  -6.0993257e-02   1.2192988e-02
  -1.0975385e+01  -6.1493252e-02   1.2293004e-02
  -1.0975185e+01  -6.1993246e-02   1.2393020e-02
  -1.0974985e+01  -6.2493241e-02   1.2493036e-02
  -1.0974785e+01  -6.2993235e-02   1.2593052e-02
  -1.0974585e+01  -6.3493230e-02   1.2693069e-02
  -1.0974385e+01  -6.3993224e-02   1.2793085e-02
  -1.0974185e+01  -6.4493219e-02   1.2893101e-02
  -1.0973985e+01  -6.4993213e-02   1.2993117e-02
  -1.0973785e+01  -6.5493208e-02   1.3093133e-02
  -1.0973585e+01  -6.5993202e-02   1.3193149e-02
  -1.0973385e+01  -6.6493197e-02   1.3293165e-02
  -1.0973185e+01  -6.6993191e-02   1.3393181e-02
  -1.0972985e+01  -6.7493186e-02   1.3493198e-02
  -1.0972785e+01  -6.7993180e-02   1.3593214e-02
  -1.0972585e+01  -6.8493175e-02   1.3693230e-02
  -1.0972385e+01  -6.8993169e-02   1.3793246e-02
  -1.0972185e+01  -6.9493164e-02   1.3893262e-02
  -1.0971985e+01  -6.9993158e-02   1.3993278e-02
  -1.0971785e+01  -7.0493153e-02   1.4093294e-02
  -1.0971585e+01  -7.0993148e-02   1.4193310e-02
  -1.0971385e+01  -7.1493142e-02   1.4293327e-02
  -1.0971185e+01  -7.1993137e-02   1.4393343e-02
  -1.0970985e+01  -7.2493131e-02   1.4493359e-02
  -1.0970785e+01  -7.2993126e-02   1.4593375e-02
  -1.0970585e+01  -7.3493120e-02   1.4693391e-02
  -1.0970385e+01  -7.3993115e-02   1.4793407e-02
  -1.0970185e+01  -7.4493109e-02   1.4893423e-02
  -1.0969985e+01  -7.4993104e-02   1.4993439e-02
  -1.0969785e+01  -7.5493098e-02   1.5093456e-02
  -1.0969585e+01  -7.5993093e-02   1.5193472e-02
  -1.0969385e+01  -7.6493087e-02   1.5293488e-02
  -1.0969185e+01  -7.6993082e-02   1.5393504e-02
  -1.0968985e+01  -7.7493076e-02   1.5493520e-02
  -1.0968785e+01  -7.7993071e-02   1.5593536e-02
  -1.0968585e+01  -7.8493065e-02   1.5693552e-02
  -1.0968385e+01  -7.8993060e-02   1.5793568e-02
  -1.0968185e+01  -7.9493054e-02   1.5893585e-02
  -1.0967985e+01  -7.9993049e-02   1.5993601e-02
  -1.0967785e+01  -8.0493044e-02   1.6093617e-02
  -1.0967585e+01  -8.0993038e-02   1.6193633e-02
  -1.0967385e+01  -8.1493033e-02   1.6293649e-02
  -1.0967185e+01  -8.1993027e-02   1.6393665e-02
  -1.0966985e+01  -8.2493022e-02   1.6493681e-02
  -1.0966785e+01  -8.2993016e-02   1.6593697e-02
  -1.0966585e+01  -8.3493011e-02   1.6693714e-02
  -1.0966385e+01  -8.3993005e-02   1.6793730e-02
  -1.0966185e+01  -8.4493000e-02   1.6893746e-02
  -1.0965985e+01  -8.4992994e-02   1.6993762e-02
  -1.0965785e+01  -8.5492989e-02   1.7093778e-02
  -1.0965585e+01  -8.5992983e-02   1.7193794e-02
  -1.0965385e+01  -8.6492978e-02   1.7293810e-02
  -1.0965185e+01  -8.6992972e-02   1.7393826e-02
  -1.0964985e+01  -8.7492967e-02   1.7493843e-02
  -1.0964785e+01  -8.7992961e-02   1.7593859e-02
  -1.0964585e+01  -8.8492956e-02   1.7693875e-02
  -1.0964385e+01  -8.8992950e-02   1.7793891e-02
  -1.0964185e+01  -8.9492945e-02   1.7893907e-02
  -1.0963985e+01  -8.9992939e-02   1.7993923e-02
  -1.0963785e+01  -9.0492934e-02   1.8093939e-02
  -1.0963585e+01  -9.0992929e-02   1.8193955e-02
  -1.0963385e+01  -9.1492923e-02   1.8293972e-02
  -1.0963185e+01  -9.1992918e-02   1.8393988e-02
  -1.0962985e+01  -9.2492912e-02   1.8494004e-02
  -1.0962785e+01  -9.2992907e-02   1.8594020e-02
  -1.0962585e+01  -9.3492901e-02   1.8694036e-02
  -1.0962385e+01  -9.3992896e-02   1.8794052e-02
  -1.0962185e+01  -9.4492890e-02   1.8894068e-02
  -1.0961985e+01  -9.4992885e-02   1.8994084e-02
  -1.0961785e+01  -9.5492879e-02   1.9094101e-02
  -1.0961585e+01  -9.5992874e-02   1.9194117e-02
  -1.0961385e+01  -9.6492868e-02   1.9294133e-02
  -1.0961185e+01  -9.6992863e-02   1.9394149e-02
  -1.0960985e+01  -9.7492857e-02   1.9494165e-02
  -1.0960785e+01  -9.7992852e-02   1.9594181e-02
  -1.0960585e+01  -9.8492846e-02   1.9694197e-02
  -1.0960385e+01  -9.8992841e-02   1.9794213e-02
  -1.0960185e+01  -9.9492835e-02   1.9894230e-02
  -1.0959985e+01  -9.9992830e-02   1.9994246e-02
  -1.0959785e+01  -1.0049282e-01   2.0094262e-02
  -1.0959585e+01  -1.0099282e-01   2.0194278e-02
  -1.0959385e+01  -1.0149281e-01   2.0294294e-02
  -1.0959185e+01  -1.0199281e-01   2.0394310e-02
  -1.0958985e+01  -1.0249280e-01   2.0494326e-02
  -1.0958785e+01  -1.0299280e-01   2.0594342e-02
  -1.0958585e+01  -1.0349279e-01   2.0694359e-02
  -1.0958385e+01  -1.0399279e-01   2.0794375e-02
  -1.0958185e+01  -1.0449278e-01   2.0894391e-02
  -1.0957985e+01  -1.0499278e-01   2.0994407e-02
  -1.0957785e+01  -1.0549277e-01   2.1094423e-02
  -1.0957585e+01  -1.0599276e-01   2.1194439e-02
  -1.0957385e+01  -1.0649276e-01   2.1294455e-02
  -1.0957185e+01  -1.0699275e-01   2.1394471e-02
  -1.0956985e+01  -1.0749275e-01   2.1494488e-02
  -1.0956785e+01  -1.0799274e-01   2.1594504e-02
  -1.0956585e+01  -1.0849274e-01   2.1694520e-02
  -1.0956385e+01  -1.0899273e-01   2.1794536e-02
  -1.0956185e+01  -1.0949273e-01   2.1894552e-02
  -1.0955985e+01  -1.0999272e-01   2.1994568e-02
  -1.0955785e+01  -1.1049271e-01   2.2094584e-02
  -1.0955585e+01  -1.1099271e-01   2.2194600e-02
  -1.0955385e+01  -1.1149270e-01   2.2294617e-02
  -1.0955185e+01  -1.1199270e-01   2.2394633e-02
  -1.0954985e+01  -1.1249269e-01   2.2494649e-02
  -1.0954785e+01  -1.1299269e-01   2.2594665e-02
  -1.0954586e+01  -1.1349268e-01   2.2694681e-02
  -1.0954386e+01  -1.1399268e-01   2.2794697e-02
  -1.0954186e+01  -1.1449267e-01   2.2894713e-02
  -1.0953986e+01  -1.1499267e-01   2.2994729e-02
  -1.0953786e+01  -1.1549266e-01   2.3094746e-02
  -1.0953586e+01  -1.1599265e-01   2.3194762e-02
  -1.0953386e+01  -1.1649265e-01   2.3294778e-02
  -1.0953186e+01  -1.1699264e-01   2.3394794e-02
  -1.0952986e+01  -1.1749264e-01   2.3494810e-02
  -1.0952786e+01  -1.1799263e-01   2.3594826e-02
  -1.0952586e+01  -1.1849263e-01   2.3694842e-02
  -1.0952386e+01  -1.1899262e-01   2.3794858e-02
  -1.0952186e+01  -1.1949262e-01   2.3894875e-02
  -1.0951986e+01  -1.1999261e-01   2.3994891e-02
  -1.0951786e+01  -1.2049261e-01   2.4094907e-02
  -1.0951586e+01  -1.2099260e-01   2.4194923e-02
  -1.0951386e+01  -1.2149259e-01   2.4294939e-02
  -1.0951186e+01  -1.2199259e-01   2.4394955e-02
  -1.0950986e+01  -1.2249258e-01   2.4494971e-02
  -1.0950786e+01  -1.2299258e-01   2.4594987e-02
  -1.0950586e+01  -1.2349257e-01   2.4695003e-02
  -1.0950386e+01  -1.2399257e-01   2.4795020e-02
  -1.0950186e+01  -1.2449256e-01   2.4895036e-02
  -1.0949986e+01  -1.2499256e-01   2.4995052e-02
  -1.0949786e+01  -1.2549255e-01   2.5095068e-02
  -1.0949586e+01  -1.2599255e-01   2.5195084e-02
  -1.0949386e+01  -1.2649254e-01   2.5295100e-02
  -1.0949186e+01  -1.2699253e-01   2.5395116e-02
  -1.0948986e+01  -1.2749253e-01   2.5495132e-02
  -1.0948786e+01  -1.2799252e-01   2.5595149e-02
  -1.0948586e+01  -1.2849252e-01   2.5695165e-02
  -1.0948386e+01  -1.2899251e-01   2.5795181e-02
  -1.0948186e+01  -1.2949251e-01   2.5895197e-02
  -1.0947986e+01  -1.2999250e-01   2.5995213e-02
  -1.0947786e+01  -1.3049250e-01   2.6095229e-02
  -1.0947586e+01  -1.3099249e-01   2.6195245e-02
  -1.0947386e+01  -1.3149248e-01   2.6295261e-02
  -1.0947186e+01  -1.3199248e-01   2.6395278e-02
  -1.0946986e+01  -1.3249247e-01   2.6495294e-02
  -1.0946786e+01  -1.3299247e-01   2.6595310e-02
  -1.0946586e+01  -1.3349246e-01   2.6695326e-02
  -1.0946386e+01  -1.3399246e-01   2.6795342e-02
  -1.0946186e+01  -1.3449245e-01   2.6895358e-02
  -1.0945986e+01  -1.3499245e-01   2.6995374e-02
  -1.0945786e+01  -1.3549244e-01   2.7095390e-02
  -1.0945586e+01  -1.3599244e-01   2.7195407e-02
  -1.0945386e+01  -1.3649243e-01   2.7295423e-02
  -1.0945186e+01  -1.3699242e-01   2.7395439e-02
  -1.0944986e+01  -1.3749242e-01   2.7495455e-02
  -1.0944786e+01  -1.3799241e-01   2.7595471e-02
  -1.0944586e+01  -1.3849241e-01   2.7695487e-02
  -1.0944386e+01  -1.3899240e-01   2.7795503e-02
  -1.0944186e+01  -1.3949240e-01   2.7895519e-02
  -1.0943986e+01  -1.3999239e-01   2.7995536e-02
  -1.0943786e+01  -1.4049239e-01   2.8095552e-02
  -1.0943586e+01  -1.4099238e-01   2.8195568e-02
  -1.0943386e+01  -1.4149238e-01   2.8295584e-02
  -1.0943186e+01  -1.4199237e-01   2.8395600e-02
  -1.0942986e+01  -1.4249236e-01   2.8495616e-02
  -1.0942786e+01  -1.4299236e-01   2.8595632e-02
  -1.0942586e+01  -1.4349235e-01   2.8695648e-02
  -1.0942386e+01  -1.4399235e-01   2.8795665e-02
  -1.0942186e+01  -1.4449234e-01   2.8895681e-02
  -1.0941986e+01  -1.4499234e-01   2.8995697e-02
  -1.0941786e+01  -1.4549233e-01   2.9095713e-02
  -1.0941586e+01  -1.4599233e-01   2.9195729e-02
  -1.0941386e+01  -1.4649232e-01   2.9295745e-02
  -1.0941186e+01  -1.4699232e-01   2.9395761e-02
  -1.0940986e+01  -1.4749231e-01   2.9495777e-02
  -1.0940786e+01  -1.4799230e-01   2.9595794e-02
  -1.0940586e+01  -1.4849230e-01   2.9695810e-02
  -1.0940386e+01  -1.4899229e-01   2.9795826e-02
  -1.0940186e+01  -1.4949229e-01   2.9895842e-02
  -1.0939986e+01  -1.4999228e-01   2.9995858e-02
  -1.0939786e+01  -1.5049228e-01   3.0095874e-02
  -1.0939586e+01  -1.5099227e-01   3.0195890e-02
  -1.0939386e+01  -1.5149227e-01   3.0295906e-02
  -1.0939186e+01  -1.5199226e-01   3.0395923e-02
  -1.0938986e+01  -1.5249226e-01   3.0495939e-02
  -1.0938786e+01  -1.5299225e-01   3.0595955e-02
  -1.0938586e+01  -1.5349224e-01   3.0695971e-02
  -1.0938386e+01  -1.5399224e-01   3.0795987e-02
  -1.0938186e+01  -1.5449223e-01   3.0896003e-02
  -1.0937986e+01  -1.5499223e-01   3.0996019e-02
  -1.0937786e+01  -1.5549222e-01   3.1096035e-02
  -1.0937586e+01  -1.5599222e-01   3.1196052e-02
  -1.0937386e+01  -1.5649221e-01   3.1296068e-02
  -1.0937186e+01  -1.5699221e-01   3.1396084e-02
  -1.0936986e+01  -1.5749220e-01   3.1496100e-02
  -1.0936786e+01  -1.5799219e-01   3.1596116e-02
  -1.0936586e+01  -1.5849219e-01   3.1696132e-02
  -1.0936386e+01  -1.5899218e-01   3.1796148e-02
  -1.0936186e+01  -1.5949218e-01   3.1896164e-02
  -1.0935986e+01  -1.5999217e-01   3.1996181e-02
  -1.0935786e+01  -1.6049217e-01   3.2096197e-02
  -1.0935586e+01  -1.6099216e-01   3.2196213e-02
  -1.0935386e+01  -1.6149216e-01   3.2296229e-02
  -1.0935186e+01  -1.6199215e-01   3.2396245e-02
  -1.0934986e+01  -1.6249215e-01   3.2496261e-02
  -1.0934786e+01  -1.6299214e-01   3.2596277e-02
  -1.0934586e+01  -1.6349213e-01   3.2696293e-02
  -1.0934386e+01  -1.6399213e-01   3.2796310e-02
  -1.0934186e+01  -1.6449212e-01   3.2896326e-02
  -1.0933986e+01  -1.6499212e-01   3.2996342e-02
  -1.0933786e+01  -1.6549211e-01   3.3096358e-02
  -1.0933586e+01  -1.6599211e-01   3.3196374e-02
  -1.0933386e+01  -1.6649210e-01   3.3296390e-02
  -1.0933186e+01  -1.6699210e-01   3.3396406e-02
  -1.0932986e+01  -1.6749209e-01   3.3496422e-02
  -1.0932786e+01  -1.6799209e-01   3.3596439e-02
  -1.0932586e+01  -1.6849208e-01   3.3696455e-02
  -1.0932386e+01  -1.6899207e-01   3.3796471e-02
  -1.0932186e+01  -1.6949207e-01   3.3896487e-02
  -1.0931986e+01  -1.6999206e-01   3.3996503e-02
  -1.0931786e+01  -1.7049206e-01   3.4096519e-02
  -1.0931586e+01  -1.7099205e-01   3.4196535e-02
  -1.0931386e+01  -1.7149205e-01   3.4296551e-02
  -1.0931186e+01  -1.7199204e-01   3.4396568e-02
  -1.0930986e+01  -1.7249204e-01   3.4496584e-02
  -1.0930786e+01  -1.7299203e-01   3.4596600e-02
  -1.0930586e+01  -1.7349203e-01   3.4696616e-02
  -1.0930386e+01  -1.7399202e-01   3.4796632e-02
  -1.0930186e+01  -1.7449201e-01   3.4896648e-02
  -1.0929986e+01  -1.7499201e-01   3.4996664e-02
  -1.0929786e+01  -1.7549200e-01   3.5096680e-02
  -1.0929586e+01  -1.7599200e-01   3.5196697e-02
  -1.0929386e+01  -1.7649199e-01   3.5296713e-02
  -1.0929186e+01  -1.7699199e-01   3.5396729e-02
  -1.0928986e+01  -1.7749198e-01   3.5496745e-02
  -1.0928786e+01  -1.7799198e-01   3.5596761e-02
  -1.0928586e+01  -1.7849197e-01   3.5696777e-02
  -1.0928386e+01  -1.7899196e-01   3.5796793e-02
  -1.0928186e+01  -1.7949196e-01   3.5896809e-02
  -1.0927986e+01  -1.7999195e-01   3.5996826e-02
  -1.0927786e+01  -1.8049195e-01   3.6096842e-02
  -1.0927586e+01  -1.8099194e-01   3.6196858e-02
  -1.0927386e+01  -1.8149194e-01   3.6296874e-02
  -1.0927186e+01  -1.8199193e-01   3.6396890e-02
  -1.0926986e+01  -1.8249193e-01   3.6496906e-02
  -1.0926786e+01  -1.8299192e-01   3.6596922e-02
  -1.0926586e+01  -1.8349192e-01   3.6696938e-02
  -1.0926386e+01  -1.8399191e-01   3.6796955e-02
  -1.0926186e+01  -1.8449190e-01   3.6896971e-02
  -1.0925986e+01  -1.8499190e-01   3.6996987e-02
  -1.0925786e+01  -1.8549189e-01   3.7097003e-02
  -1.0925586e+01  -1.8599189e-01   3.7197019e-02
  -1.0925386e+01  -1.8649188e-01   3.7297035e-02
  -1.0925186e+01  -1.8699188e-01   3.7397051e-02
  -1.0924986e+01  -1.8749187e-01   3.7497067e-02
  -1.0924786e+01  -1.8799187e-01   3.7597084e-02
  -1.0924586e+01  -1.8849186e-01   3.7697100e-02
  -1.0924386e+01  -1.8899186e-01   3.7797116e-02
  -1.0924186e+01  -1.8949185e-01   3.7897132e-02
  -1.0923986e+01  -1.8999184e-01   3.7997148e-02
  -1.0923786e+01  -1.9049184e-01   3.8097164e-02
  -1.0923586e+01  -1.9099183e-01   3.8197180e-02
  -1.0923386e+01  -1.9149183e-01   3.8297196e-02
  -1.0923186e+01  -1.9199182e-01   3.8397213e-02
  -1.0922987e+01  -1.9249182e-01   3.8497229e-02
  -1.0922787e+01  -1.9299181e-01   3.8597245e-02
  -1.0922587e+01  -1.9349181e-01   3.8697261e-02
  -1.0922387e+01  -1.9399180e-01   3.8797277e-02
  -1.0922187e+01  -1.9449180e-01   3.8897293e-02
  -1.0921987e+01  -1.9499179e-01   3.8997309e-02
  -1.0921787e+01  -1.9549178e-01   3.9097325e-02
  -1.0921587e+01  -1.9599178e-01   3.9197342e-02
  -1.0921387e+01  -1.9649177e-01   3.9297358e-02
  -1.0921187e+01  -1.9699177e-01   3.9397374e-02
  -1.0920987e+01  -1.9749176e-01   3.9497390e-02
  -1.0920787e+01  -1.9799176e-01   3.9597406e-02
  -1.0920587e+01  -1.9849175e-01   3.9697422e-02
  -1.0920387e+01  -1.9899175e-01   3.9797438e-02
  -1.0920187e+01  -1.9949174e-01   3.9897454e-02
  -1.0919987e+01  -1.9999173e-01   3.9997471e-02
  -1.0919787e+01  -2.0049173e-01   4.0097487e-02
  -1.0919587e+01  -2.0099172e-01   4.0197503e-02
  -1.0919387e+01  -2.0149172e-01   4.0297519e-02
  -1.0919187e+01  -2.0199171e-01   4.0397535e-02
  -1.0918987e+01  -2.0249171e-01   4.0497551e-02
  -1.0918787e+01  -2.0299170e-01   4.0597567e-02
  -1.0918587e+01  -2.0349170e-01   4.0697583e-02
  -1.0918387e+01  -2.0399169e-01   4.0797600e-02
  -1.0918187e+01  -2.0449169e-01   4.0897616e-02
  -1.0917987e+01  -2.0499168e-01   4.0997632e-02
  -1.0917787e+01  -2.0549167e-01   4.1097648e-02
  -1.0917587e+01  -2.0599167e-01   4.1197664e-02
  -1.0917387e+01  -2.0649166e-01   4.1297680e-02
  -1.0917187e+01  -2.0699166e-01   4.1397696e-02
  -1.0916987e+01  -2.0749165e-01   4.1497712e-02
  -1.0916787e+01  -2.0799165e-01   4.1597729e-02
  -1.0916587e+01  -2.0849164e-01   4.1697745e-02
  -1.0916387e+01  -2.0899164e-01   4.1797761e-02
  -1.0916187e+01  -2.0949163e-01   4.1897777e-02
  -1.0915987e+01  -2.0999163e-01   4.1997793e-02
  -1.0915787e+01  -2.1049162e-01   4.2097809e-02
  -1.0915587e+01  -2.1099161e-01   4.2197825e-02
  -1.0915387e+01  -2.1149161e-01   4.2297841e-02
  -1.0915187e+01  -2.1199160e-01   4.2397858e-02
  -1.0914987e+01  -2.1249160e-01   4.2497874e-02
  -1.0914787e+01  -2.1299159e-01   4.2597890e-02
  -1.0914587e+01  -2.1349159e-01   4.2697906e-02
  -1.0914387e+01  -2.1399158e-01   4.2797922e-02
  -1.0914187e+01  -2.1449158e-01   4.2897938e-02
  -1.0913987e+01  -2.1499157e-01   4.2997954e-02
  -1.0913787e+01  -2.1549157e-01   4.3097970e-02
  -1.0913587e+01  -2.1599156e-01   4.3197987e-02
  -1.0913387e+01  -2.1649155e-01   4.3298003e-02
  -1.0913187e+01  -2.1699155e-01   4.3398019e-02
  -1.0912987e+01  -2.1749154e-01   4.3498035e-02
  -1.0912787e+01  -2.1799154e-01   4.3598051e-02
  -1.0912587e+01  -2.1849153e-01   4.3698067e-02
  -1.0912387e+01  -2.1899153e-01   4.3798083e-02
  -1.0912187e+01  -2.1949152e-01   4.3898099e-02
  -1.0911987e+01  -2.1999152e-01   4.3998116e-02
  -1.0911787e+01  -2.2049151e-01   4.4098132e-02
  -1.0911587e+01  -2.2099150e-01   4.4198148e-02
  -1.0911387e+01  -2.2149150e-01   4.4298164e-02
  -1.0911187e+01  -2.2199149e-01   4.4398180e-02
  -1.0910987e+01  -2.2249149e-01   4.4498196e-02
  -1.0910787e+01  -2.2299148e-01   4.4598212e-02
  -1.0910587e+01  -2.2349148e-01   4.4698228e-02
  -1.0910387e+01  -2.2399147e-01   4.4798245e-02
  -1.0910187e+01  -2.2449147e-01   4.4898261e-02
  -1.0909987e+01  -2.2499146e-01   4.4998277e-02
  -1.0909787e+01  -2.2549146e-01   4.5098293e-02
  -1.0909587e+01  -2.2599145e-01   4.5198309e-02
  -1.0909387e+01  -2.2649144e-01   4.5298325e-02
  -1.0909187e+01  -2.2699144e-01   4.5398341e-02
  -1.0908987e+01  -2.2749143e-01   4.5498357e-02
  -1.0908787e+01  -2.2799143e-01   4.5598374e-02
  -1.0908587e+01  -2.2849142e-01   4.5698390e-02
  -1.0908387e+01  -2.2899142e-01   4.5798406e-02
  -1.0908187e+01  -2.2949141e-01   4.5898422e-02
  -1.0907987e+01  -2.2999141e-01   4.5998438e-02
  -1.0907787e+01  -2.3049140e-01   4.6098454e-02
  -1.0907587e+01  -2.3099140e-01   4.6198470e-02
  -1.0907387e+01  -2.3149139e-01   4.6298486e-02
  -1.0907187e+01  -2.3199138e-01   4.6398502e-02
  -1.0906987e+01  -2.3249138e-01   4.6498519e-02
