  -1.0995784e+01  -1.0493810e-02   2.0913594e-03   7.0429385e-01   3.2099877e-02   1.7438097e-02   7.0896804e-01
  -1.0995584e+01  -1.0993805e-02   2.1913755e-03   7.0414299e-01   3.3624448e-02   1.8273821e-02   7.0902618e-01
  -1.0995384e+01  -1.1493799e-02   2.2913916e-03   7.0399058e-01   3.5148642e-02   1.9109997e-02   7.0908155e-01
  -1.0995184e+01  -1.1993794e-02   2.3914077e-03   7.0383665e-01   3.6672423e-02   1.9946631e-02   7.0913414e-01
  -1.0994984e+01  -1.2493788e-02   2.4914239e-03   7.0368114e-01   3.8195811e-02   2.0783710e-02   7.0918402e-01
  -1.0994784e+01  -1.2993783e-02   2.5914400e-03   7.0352411e-01   3.9718800e-02   2.1621227e-02   7.0923111e-01
  -1.0994584e+01  -1.3493777e-02   2.6914561e-03   7.0336552e-01   4.1241371e-02   2.2459177e-02   7.0927546e-01
  -1.0994384e+01  -1.3993772e-02   2.7914722e-03   7.0320540e-01   4.2763533e-02   2.3297559e-02   7.0931704e-01
  -1.0994184e+01  -1.4493766e-02   2.8914884e-03   7.0304375e-01   4.4285280e-02   2.4136374e-02   7.0935586e-01
  -1.0993984e+01  -1.4993761e-02   2.9915045e-03   7.0288052e-01   4.5806614e-02   2.4975612e-02   7.0939196e-01
  -1.0993784e+01  -1.5493755e-02   3.0915206e-03   7.0271578e-01   4.7327507e-02   2.5815268e-02   7.0942527e-01
  -1.0993584e+01  -1.5993750e-02   3.1915367e-03   7.0254946e-01   4.8847986e-02   2.6655337e-02   7.0945586e-01
  -1.0993384e+01  -1.6493744e-02   3.2915529e-03   7.0238161e-01   5.0368025e-02   2.7495820e-02   7.0948370e-01
  -1.0993184e+01  -1.6993739e-02   3.3915690e-03   7.0221221e-01   5.1887627e-02   2.8336713e-02   7.0950878e-01
  -1.0992984e+01  -1.7493733e-02   3.4915851e-03   7.0204128e-01   5.3406796e-02   2.9177995e-02   7.0953112e-01
  -1.0992784e+01  -1.7993728e-02   3.5916012e-03   7.0186879e-01   5.4925524e-02   3.0019690e-02   7.0955071e-01
  -1.0992584e+01  -1.8493722e-02   3.6916174e-03   7.0169476e-01   5.6443799e-02   3.0861774e-02   7.0956756e-01
  -1.0992384e+01  -1.8993717e-02   3.7916335e-03   7.0151918e-01   5.7961620e-02   3.1704246e-02   7.0958166e-01
  -1.0992184e+01  -1.9493712e-02   3.8916496e-03   7.0134205e-01   5.9478995e-02   3.2547097e-02   7.0959303e-01
  -1.0991984e+01  -1.9993706e-02   3.9916657e-03   7.0116336e-01   6.0995902e-02   3.3390334e-02   7.0960167e-01
  -1.0991784e+01  -2.0493701e-02   4.0916819e-03   7.0098312e-01   6.2512351e-02   3.4233954e-02   7.0960757e-01
  -1.0991584e+01  -2.0993695e-02   4.1916980e-03   7.0080134e-01   6.4028336e-02   3.5077948e-02   7.0961074e-01
  -1.0991384e+01  -2.1493690e-02   4.2917141e-03   7.0061800e-01   6.5543845e-02   3.5922306e-02   7.0961117e-01
  -1.0991184e+01  -2.1993684e-02   4.3917302e-03   7.0043312e-01   6.7058878e-02   3.6767030e-02   7.0960886e-01
  -1.0990984e+01  -2.2493679e-02   4.4917464e-03   7.0024671e-01   6.8573446e-02   3.7612102e-02   7.0960381e-01
  -1.0990784e+01  -2.2993673e-02   4.5917625e-03   7.0005874e-01   7.0087524e-02   3.8457549e-02   7.0959602e-01
  -1.0990584e+01  -2.3493668e-02   4.6917786e-03   6.9986920e-01   7.1601117e-02   3.9303337e-02   7.0958553e-01
  -1.0990384e+01  -2.3993662e-02   4.7917947e-03   6.9967812e-01   7.3114224e-02   4.0149476e-02   7.0957230e-01
  -1.0990184e+01  -2.4493657e-02   4.8918109e-03   6.9948547e-01   7.4626826e-02   4.0995951e-02   7.0955637e-01
  -1.0989984e+01  -2.4993651e-02   4.9918270e-03   6.9929131e-01   7.6138952e-02   4.1842769e-02   7.0953767e-01
  -1.0989784e+01  -2.5493646e-02   5.0918431e-03   6.9909555e-01   7.7650554e-02   4.2689927e-02   7.0951629e-01
  -1.0989584e+01  -2.5993640e-02   5.1918592e-03   6.9889829e-01   7.9161666e-02   4.3537412e-02   7.0949215e-01
  -1.0989384e+01  -2.6493635e-02   5.2918754e-03   6.9869945e-01   8.0672268e-02   4.4385217e-02   7.0946530e-01
  -1.0989184e+01  -2.6993629e-02   5.3918915e-03   6.9849908e-01   8.2182356e-02   4.5233358e-02   7.0943572e-01
  -1.0988984e+01  -2.7493624e-02   5.4919076e-03   6.9829713e-01   8.3691941e-02   4.6081803e-02   7.0940344e-01
  -1.0988784e+01  -2.7993618e-02   5.5919237e-03   6.9809365e-01   8.5200989e-02   4.6930556e-02   7.0936843e-01
  -1.0988584e+01  -2.8493613e-02   5.6919399e-03   6.9788861e-01   8.6709516e-02   4.7779636e-02   7.0933071e-01
  -1.0988384e+01  -2.8993607e-02   5.7919560e-03   6.9768201e-01   8.8217531e-02   4.8629012e-02   7.0929028e-01
  -1.0988184e+01  -2.9493602e-02   5.8919721e-03   6.9747388e-01   8.9725003e-02   4.9478689e-02   7.0924711e-01
  -1.0987984e+01  -2.9993597e-02   5.9919882e-03   6.9726419e-01   9.1231941e-02   5.0328667e-02   7.0920124e-01
  -1.0987784e+01  -3.0493591e-02   6.0920044e-03   6.9705294e-01   9.2738346e-02   5.1178935e-02   7.0915267e-01
  -1.0987584e+01  -3.0993586e-02   6.1920205e-03   6.9684013e-01   9.4244202e-02   5.2029494e-02   7.0910140e-01
  -1.0987384e+01  -3.1493580e-02   6.2920366e-03   6.9662580e-01   9.5749521e-02   5.2880329e-02   7.0904739e-01
  -1.0987184e+01  -3.1993575e-02   6.3920527e-03   6.9640989e-01   9.7254285e-02   5.3731453e-02   7.0899069e-01
  -1.0986984e+01  -3.2493569e-02   6.4920688e-03   6.9619244e-01   9.8758501e-02   5.4582845e-02   7.0893127e-01
  -1.0986784e+01  -3.2993564e-02   6.5920850e-03   6.9597342e-01   1.0026216e-01   5.5434510e-02   7.0886918e-01
  -1.0986584e+01  -3.3493558e-02   6.6921011e-03   6.9575289e-01   1.0176525e-01   5.6286445e-02   7.0880433e-01
  -1.0986384e+01  -3.3993553e-02   6.7921172e-03   6.9553077e-01   1.0326778e-01   5.7138646e-02   7.0873682e-01
  -1.0986185e+01  -3.4493547e-02   6.8921333e-03   6.9530713e-01   1.0476974e-01   5.7991091e-02   7.0866659e-01
  -1.0985985e+01  -3.4993542e-02   6.9921495e-03   6.9508191e-01   1.0627113e-01   5.8843804e-02   7.0859368e-01
  -1.0985785e+01  -3.5493536e-02   7.0921656e-03   6.9485514e-01   1.0777195e-01   5.9696765e-02   7.0851805e-01
  -1.0985585e+01  -3.5993531e-02   7.1921817e-03   6.9462683e-01   1.0927220e-01   6.0549968e-02   7.0843973e-01
  -1.0985385e+01  -3.6493525e-02   7.2921978e-03   6.9439698e-01   1.1077185e-01   6.1403412e-02   7.0835871e-01
  -1.0985185e+01  -3.6993520e-02   7.3922140e-03   6.9416554e-01   1.1227093e-01   6.2257099e-02   7.0827501e-01
  -1.0984985e+01  -3.7493514e-02   7.4922301e-03   6.9393259e-01   1.1376940e-01   6.3111016e-02   7.0818860e-01
  -1.0984785e+01  -3.7993509e-02   7.5922462e-03   6.9369806e-01   1.1526729e-01   6.3965168e-02   7.0809951e-01
  -1.0984585e+01  -3.8493503e-02   7.6922623e-03   6.9346199e-01   1.1676458e-01   6.4819538e-02   7.0800771e-01
  -1.0984385e+01  -3.8993498e-02   7.7922785e-03   6.9322438e-01   1.1826128e-01   6.5674130e-02   7.0791323e-01
  -1.0984185e+01  -3.9493493e-02   7.8922946e-03   6.9298521e-01   1.1975736e-01   6.6528939e-02   7.0781606e-01
  -1.0983985e+01  -3.9993487e-02   7.9923107e-03   6.9274448e-01   1.2125283e-01   6.7383966e-02   7.0771622e-01
  -1.0983785e+01  -4.0493482e-02   8.0923268e-03   6.9250225e-01   1.2274770e-01   6.8239204e-02   7.0761363e-01
  -1.0983585e+01  -4.0993476e-02   8.1923430e-03   6.9225842e-01   1.2424194e-01   6.9094635e-02   7.0750841e-01
  -1.0983385e+01  -4.1493471e-02   8.2923591e-03   6.9201306e-01   1.2573558e-01   6.9950265e-02   7.0740049e-01
  -1.0983185e+01  -4.1993465e-02   8.3923752e-03   6.9176613e-01   1.2722859e-01   7.0806096e-02   7.0728990e-01
  -1.0982985e+01  -4.2493460e-02   8.4923913e-03   6.9151766e-01   1.2872097e-01   7.1662122e-02   7.0717663e-01
  -1.0982785e+01  -4.2993454e-02   8.5924075e-03   6.9126766e-01   1.3021273e-01   7.2518327e-02   7.0706065e-01
  -1.0982585e+01  -4.3493449e-02   8.6924236e-03   6.9101609e-01   1.3170384e-01   7.3374723e-02   7.0694201e-01
  -1.0982385e+01  -4.3993443e-02   8.7924397e-03   6.9076300e-01   1.3319432e-01   7.4231295e-02   7.0682068e-01
  -1.0982185e+01  -4.4493438e-02   8.8924558e-03   6.9050835e-01   1.3468417e-01   7.5088033e-02   7.0669667e-01
  -1.0981985e+01  -4.4993432e-02   8.9924720e-03   6.9025211e-01   1.3617336e-01   7.5944960e-02   7.0657003e-01
  -1.0981785e+01  -4.5493427e-02   9.0924881e-03   6.8999435e-01   1.3766191e-01   7.6802038e-02   7.0644068e-01
  -1.0981585e+01  -4.5993421e-02   9.1925042e-03   6.8973505e-01   1.3914981e-01   7.7659282e-02   7.0630866e-01
  -1.0981385e+01  -4.6493416e-02   9.2925203e-03   6.8947425e-01   1.4063705e-01   7.8516687e-02   7.0617393e-01
  -1.0981185e+01  -4.6993410e-02   9.3925365e-03   6.8921183e-01   1.4212363e-01   7.9374252e-02   7.0603658e-01
  -1.0980985e+01  -4.7493405e-02   9.4925526e-03   6.8894790e-01   1.4360955e-01   8.0231955e-02   7.0589654e-01
  -1.0980785e+01  -4.7993399e-02   9.5925687e-03   6.8868243e-01   1.4509481e-01   8.1089806e-02   7.0575382e-01
  -1.0980585e+01  -4.8493394e-02   9.6925848e-03   6.8841541e-01   1.4657939e-01   8.1947795e-02   7.0560843e-01
  -1.0980385e+01  -4.8993388e-02   9.7926010e-03   6.8814681e-01   1.4806331e-01   8.2805928e-02   7.0546042e-01
  -1.0980185e+01  -4.9493383e-02   9.8926171e-03   6.8787671e-01   1.4954655e-01   8.3664187e-02   7.0530970e-01
  -1.0979985e+01  -4.9993378e-02   9.9926332e-03   6.8760505e-01   1.5102910e-01   8.4522588e-02   7.0515632e-01
  -1.0979785e+01  -5.0493372e-02   1.0092649e-02   6.8733185e-01   1.5251097e-01   8.5381106e-02   7.0500028e-01
  -1.0979585e+01  -5.0993367e-02   1.0192665e-02   6.8705713e-01   1.5399215e-01   8.6239740e-02   7.0484156e-01
  -1.0979385e+01  -5.1493361e-02   1.0292682e-02   6.8678084e-01   1.5547265e-01   8.7098493e-02   7.0468021e-01
  -1.0979185e+01  -5.1993356e-02   1.0392698e-02   6.8650300e-01   1.5695244e-01   8.7957359e-02   7.0451619e-01
  -1.0978985e+01  -5.2493350e-02   1.0492714e-02   6.8622362e-01   1.5843154e-01   8.8816330e-02   7.0434952e-01
  -1.0978785e+01  -5.2993345e-02   1.0592730e-02   6.8594272e-01   1.5990995e-01   8.9675413e-02   7.0418017e-01
  -1.0978585e+01  -5.3493339e-02   1.0692746e-02   6.8566029e-01   1.6138764e-01   9.0534590e-02   7.0400815e-01
  -1.0978385e+01  -5.3993334e-02   1.0792762e-02   6.8537629e-01   1.6286463e-01   9.1393862e-02   7.0383352e-01
  -1.0978185e+01  -5.4493328e-02   1.0892778e-02   6.8509075e-01   1.6434090e-01   9.2253232e-02   7.0365622e-01
  -1.0977985e+01  -5.4993323e-02   1.0992794e-02   6.8480370e-01   1.6581645e-01   9.3112685e-02   7.0347624e-01
  -1.0977785e+01  -5.5493317e-02   1.1092811e-02   6.8451509e-01   1.6729130e-01   9.3972216e-02   7.0329363e-01
  -1.0977585e+01  -5.5993312e-02   1.1192827e-02   6.8422497e-01   1.6876541e-01   9.4831830e-02   7.0310835e-01
  -1.0977385e+01  -5.6493306e-02   1.1292843e-02   6.8393329e-01   1.7023879e-01   9.5691525e-02   7.0292044e-01
  -1.0977185e+01  -5.6993301e-02   1.1392859e-02   6.8364006e-01   1.7171146e-01   9.6551279e-02   7.0272989e-01
  -1.0976985e+01  -5.7493295e-02   1.1492875e-02   6.8334533e-01   1.7318338e-01   9.7411109e-02   7.0253665e-01
  -1.0976785e+01  -5.7993290e-02   1.1592891e-02   6.8304904e-01   1.7465456e-01   9.8270995e-02   7.0234080e-01
  -1.0976585e+01  -5.8493284e-02   1.1692907e-02   6.8275122e-01   1.7612501e-01   9.9130948e-02   7.0214230e-01
  -1.0976385e+01  -5.8993279e-02   1.1792923e-02   6.8245187e-01   1.7759471e-01   9.9990953e-02   7.0194115e-01
  -1.0976185e+01  -5.9493273e-02   1.1892940e-02   6.8215097e-01   1.7906366e-01   1.0085101e-01   7.0173737e-01
  -1.0975985e+01  -5.9993268e-02   1.1992956e-02   6.8184856e-01   1.8053187e-01   1.0171111e-01   7.0153092e-01
  -1.0975785e+01  -6.0493263e-02   1.2092972e-02   6.8154461e-01   1.8199933e-01   1.0257125e-01   7.0132184e-01
  -1.0975585e+01  -6.0993257e-02   1.2192988e-02   6.8123914e-01   1.8346601e-01   1.0343142e-01   7.0111012e-01
  -1.0975385e+01  -6.1493252e-02   1.2293004e-02   6.8093211e-01   1.8493194e-01   1.0429164e-01   7.0089577e-01
  -1.0975185e+01  -6.1993246e-02   1.2393020e-02   6.8062360e-01   1.8639710e-01   1.0515188e-01   7.0067876e-01
  -1.0974985e+01  -6.2493241e-02   1.2493036e-02   6.8031352e-01   1.8786149e-01   1.0601214e-01   7.0045913e-01
  -1.0974785e+01  -6.2993235e-02   1.2593052e-02   6.8000194e-01   1.8932512e-01   1.0687243e-01   7.0023685e-01
  -1.0974585e+01  -6.3493230e-02   1.2693069e-02   6.7968879e-01   1.9078797e-01   1.0773273e-01   7.0001197e-01
  -1.0974385e+01  -6.3993224e-02   1.2793085e-02   6.7937416e-01   1.9225004e-01   1.0859306e-01   6.9978441e-01
  -1.0974185e+01  -6.4493219e-02   1.2893101e-02   6.7905801e-01   1.9371132e-01   1.0945338e-01   6.9955422e-01
  -1.0973985e+01  -6.4993213e-02   1.2993117e-02   6.7874031e-01   1.9517182e-01   1.1031372e-01   6.9932141e-01
  -1.0973785e+01  -6.5493208e-02   1.3093133e-02   6.7842107e-01   1.9663152e-01   1.1117405e-01   6.9908599e-01
  -1.0973585e+01  -6.5993202e-02   1.3193149e-02   6.7810033e-01   1.9809045e-01   1.1203439e-01   6.9884792e-01
  -1.0973385e+01  -6.6493197e-02   1.3293165e-02   6.7777807e-01   1.9954857e-01   1.1289470e-01   6.9860722e-01
  -1.0973185e+01  -6.6993191e-02   1.3393181e-02   6.7745429e-01   2.0100588e-01   1.1375502e-01   6.9836388e-01
  -1.0972985e+01  -6.7493186e-02   1.3493198e-02   6.7712895e-01   2.0246239e-01   1.1461532e-01   6.9811796e-01
  -1.0972785e+01  -6.7993180e-02   1.3593214e-02   6.7680213e-01   2.0391810e-01   1.1547559e-01   6.9786938e-01
  -1.0972585e+01  -6.8493175e-02   1.3693230e-02   6.7647379e-01   2.0537300e-01   1.1633585e-01   6.9761817e-01
  -1.0972385e+01  -6.8993169e-02   1.3793246e-02   6.7614392e-01   2.0682708e-01   1.1719608e-01   6.9736435e-01
  -1.0972185e+01  -6.9493164e-02   1.3893262e-02   6.7581256e-01   2.0828034e-01   1.1805627e-01   6.9710789e-01
  -1.0971985e+01  -6.9993158e-02   1.3993278e-02   6.7547964e-01   2.0973279e-01   1.1891643e-01   6.9684883e-01
  -1.0971785e+01  -7.0493153e-02   1.4093294e-02   6.7514524e-01   2.1118441e-01   1.1977654e-01   6.9658713e-01
  -1.0971585e+01  -7.0993148e-02   1.4193310e-02   6.7480929e-01   2.1263521e-01   1.2063663e-01   6.9632284e-01
  -1.0971385e+01  -7.1493142e-02   1.4293327e-02   6.7447185e-01   2.1408516e-01   1.2149664e-01   6.9605591e-01
  -1.0971185e+01  -7.1993137e-02   1.4393343e-02   6.7413291e-01   2.1553429e-01   1.2235663e-01   6.9578635e-01
  -1.0970985e+01  -7.2493131e-02   1.4493359e-02   6.7379245e-01   2.1698258e-01   1.2321654e-01   6.9551419e-01
  -1.0970785e+01  -7.2993126e-02   1.4593375e-02   6.7345046e-01   2.1843001e-01   1.2407641e-01   6.9523942e-01
  -1.0970585e+01  -7.3493120e-02   1.4693391e-02   6.7310698e-01   2.1987661e-01   1.2493619e-01   6.9496203e-01
  -1.0970385e+01  -7.3993115e-02   1.4793407e-02   6.7276200e-01   2.2132237e-01   1.2579592e-01   6.9468200e-01
  -1.0970185e+01  -7.4493109e-02   1.4893423e-02   6.7241550e-01   2.2276726e-01   1.2665557e-01   6.9439938e-01
  -1.0969985e+01  -7.4993104e-02   1.4993439e-02   6.7206749e-01   2.2421130e-01   1.2751515e-01   6.9411416e-01
  -1.0969785e+01  -7.5493098e-02   1.5093456e-02   6.7171799e-01   2.2565450e-01   1.2837465e-01   6.9382630e-01
  -1.0969585e+01  -7.5993093e-02   1.5193472e-02   6.7136697e-01   2.2709680e-01   1.2923407e-01   6.9353586e-01
  -1.0969385e+01  -7.6493087e-02   1.5293488e-02   6.7101447e-01   2.2853826e-01   1.3009339e-01   6.9324279e-01
  -1.0969185e+01  -7.6993082e-02   1.5393504e-02   6.7066045e-01   2.2997885e-01   1.3095261e-01   6.9294711e-01
  -1.0968985e+01  -7.7493076e-02   1.5493520e-02   6.7030492e-01   2.3141855e-01   1.3181176e-01   6.9264885e-01
  -1.0968785e+01  -7.7993071e-02   1.5593536e-02   6.6994790e-01   2.3285740e-01   1.3267080e-01   6.9234797e-01
  -1.0968585e+01  -7.8493065e-02   1.5693552e-02   6.6958936e-01   2.3429536e-01   1.3352972e-01   6.9204449e-01
  -1.0968385e+01  -7.8993060e-02   1.5793568e-02   6.6922938e-01   2.3573242e-01   1.3438855e-01   6.9173838e-01
  -1.0968185e+01  -7.9493054e-02   1.5893585e-02   6.6886784e-01   2.3716860e-01   1.3524725e-01   6.9142971e-01
  -1.0967985e+01  -7.9993049e-02   1.5993601e-02   6.6850486e-01   2.3860391e-01   1.3610585e-01   6.9111838e-01
  -1.0967785e+01  -8.0493044e-02   1.6093617e-02   6.6814035e-01   2.4003830e-01   1.3696433e-01   6.9080450e-01
  -1.0967585e+01  -8.0993038e-02   1.6193633e-02   6.6777435e-01   2.4147181e-01   1.3782267e-01   6.9048801e-01
  -1.0967385e+01  -8.1493033e-02   1.6293649e-02   6.6740686e-01   2.4290441e-01   1.3868089e-01   6.9016892e-01
  -1.0967185e+01  -8.1993027e-02   1.6393665e-02   6.6703790e-01   2.4433611e-01   1.3953898e-01   6.8984722e-01
  -1.0966985e+01  -8.2493022e-02   1.6493681e-02   6.6666743e-01   2.4576691e-01   1.4039694e-01   6.8952293e-01
  -1.0966785e+01  -8.2993016e-02   1.6593697e-02   6.6629547e-01   2.4719679e-01   1.4125475e-01   6.8919604e-01
  -1.0966585e+01  -8.3493011e-02   1.6693714e-02   6.6592203e-01   2.4862576e-01   1.4211241e-01   6.8886656e-01
  -1.0966385e+01  -8.3993005e-02   1.6793730e-02   6.6554710e-01   2.5005381e-01   1.4296994e-01   6.8853449e-01
  -1.0966185e+01  -8.4493000e-02   1.6893746e-02   6.6517070e-01   2.5148094e-01   1.4382731e-01   6.8819981e-01
  -1.0965985e+01  -8.4992994e-02   1.6993762e-02   6.6479283e-01   2.5290714e-01   1.4468450e-01   6.8786253e-01
  -1.0965785e+01  -8.5492989e-02   1.7093778e-02   6.6441346e-01   2.5433242e-01   1.4554156e-01   6.8752268e-01
  -1.0965585e+01  -8.5992983e-02   1.7193794e-02   6.6403261e-01   2.5575676e-01   1.4639845e-01   6.8718023e-01
  -1.0965385e+01  -8.6492978e-02   1.7293810e-02   6.6365027e-01   2.5718018e-01   1.4725517e-01   6.8683520e-01
  -1.0965185e+01  -8.6992972e-02   1.7393826e-02   6.6326645e-01   2.5860263e-01   1.4811171e-01   6.8648759e-01
  -1.0964985e+01  -8.7492967e-02   1.7493843e-02   6.6288117e-01   2.6002417e-01   1.4896807e-01   6.8613738e-01
  -1.0964785e+01  -8.7992961e-02   1.7593859e-02   6.6249440e-01   2.6144475e-01   1.4982427e-01   6.8578459e-01
  -1.0964585e+01  -8.8492956e-02   1.7693875e-02   6.6210618e-01   2.6286440e-01   1.5068028e-01   6.8542919e-01
  -1.0964385e+01  -8.8992950e-02   1.7793891e-02   6.6171646e-01   2.6428308e-01   1.5153610e-01   6.8507123e-01
  -1.0964185e+01  -8.9492945e-02   1.7893907e-02   6.6132530e-01   2.6570080e-01   1.5239171e-01   6.8471067e-01
  -1.0963985e+01  -8.9992939e-02   1.7993923e-02   6.6093264e-01   2.6711758e-01   1.5324715e-01   6.8434754e-01
  -1.0963785e+01  -9.0492934e-02   1.8093939e-02   6.6053852e-01   2.6853339e-01   1.5410239e-01   6.8398183e-01
  -1.0963585e+01  -9.0992929e-02   1.8193955e-02   6.6014294e-01   2.6994824e-01   1.5495741e-01   6.8361353e-01
  -1.0963385e+01  -9.1492923e-02   1.8293972e-02   6.5974589e-01   2.7136210e-01   1.5581222e-01   6.8324265e-01
  -1.0963185e+01  -9.1992918e-02   1.8393988e-02   6.5934738e-01   2.7277500e-01   1.5666683e-01   6.8286919e-01
  -1.0962985e+01  -9.2492912e-02   1.8494004e-02   6.5894741e-01   2.7418693e-01   1.5752122e-01   6.8249315e-01
  -1.0962785e+01  -9.2992907e-02   1.8594020e-02   6.5854598e-01   2.7559788e-01   1.5837538e-01   6.8211454e-01
  -1.0962585e+01  -9.3492901e-02   1.8694036e-02   6.5814308e-01   2.7700784e-01   1.5922935e-01   6.8173335e-01
  -1.0962385e+01  -9.3992896e-02   1.8794052e-02   6.5773873e-01   2.7841682e-01   1.6008308e-01   6.8134958e-01
  -1.0962185e+01  -9.4492890e-02   1.8894068e-02   6.5733291e-01   2.7982481e-01   1.6093656e-01   6.8096324e-01
  -1.0961985e+01  -9.4992885e-02   1.8994084e-02   6.5692565e-01   2.8123180e-01   1.6178982e-01   6.8057432e-01
  -1.0961785e+01  -9.5492879e-02   1.9094101e-02   6.5651695e-01   2.8263779e-01   1.6264283e-01   6.8018283e-01
  -1.0961585e+01  -9.5992874e-02   1.9194117e-02   6.5610678e-01   2.8404281e-01   1.6349561e-01   6.7978876e-01
  -1.0961385e+01  -9.6492868e-02   1.9294133e-02   6.5569517e-01   2.8544680e-01   1.6434814e-01   6.7939212e-01
  -1.0961185e+01  -9.6992863e-02   1.9394149e-02   6.5528211e-01   2.8684978e-01   1.6520042e-01   6.7899292e-01
  -1.0960985e+01  -9.7492857e-02   1.9494165e-02   6.5486760e-01   2.8825177e-01   1.6605245e-01   6.7859114e-01
  -1.0960785e+01  -9.7992852e-02   1.9594181e-02   6.5445162e-01   2.8965273e-01   1.6690421e-01   6.7818681e-01
  -1.0960585e+01  -9.8492846e-02   1.9694197e-02   6.5403420e-01   2.9105269e-01   1.6775571e-01   6.7777992e-01
  -1.0960385e+01  -9.8992841e-02   1.9794213e-02   6.5361536e-01   2.9245163e-01   1.6860696e-01   6.7737043e-01
  -1.0960185e+01  -9.9492835e-02   1.9894230e-02   6.5319509e-01   2.9384952e-01   1.6945793e-01   6.7695838e-01
  -1.0959985e+01  -9.9992830e-02   1.9994246e-02   6.5277337e-01   2.9524640e-01   1.7030863e-01   6.7654376e-01
  -1.0959785e+01  -1.0049282e-01   2.0094262e-02   6.5235018e-01   2.9664225e-01   1.7115904e-01   6.7612661e-01
  -1.0959585e+01  -1.0099282e-01   2.0194278e-02   6.5192560e-01   2.9803706e-01   1.7200916e-01   6.7570687e-01
  -1.0959385e+01  -1.0149281e-01   2.0294294e-02   6.5149956e-01   2.9943084e-01   1.7285903e-01   6.7528457e-01
  -1.0959185e+01  -1.0199281e-01   2.0394310e-02   6.5107210e-01   3.0082359e-01   1.7370859e-01   6.7485969e-01
  -1.0958985e+01  -1.0249280e-01   2.0494326e-02   6.5064322e-01   3.0221527e-01   1.7455786e-01   6.7443227e-01
  -1.0958785e+01  -1.0299280e-01   2.0594342e-02   6.5021287e-01   3.0360593e-01   1.7540685e-01   6.7400231e-01
  -1.0958585e+01  -1.0349279e-01   2.0694359e-02   6.4978113e-01   3.0499552e-01   1.7625551e-01   6.7356975e-01
  -1.0958385e+01  -1.0399279e-01   2.0794375e-02   6.4934794e-01   3.0638407e-01   1.7710388e-01   6.7313466e-01
  -1.0958185e+01  -1.0449278e-01   2.0894391e-02   6.4891337e-01   3.0777155e-01   1.7795193e-01   6.7269698e-01
  -1.0957985e+01  -1.0499278e-01   2.0994407e-02   6.4847733e-01   3.0915796e-01   1.7879968e-01   6.7225679e-01
  -1.0957785e+01  -1.0549277e-01   2.1094423e-02   6.4803987e-01   3.1054333e-01   1.7964711e-01   6.7181403e-01
