   6.8275122e-01   1.7612501e-01   9.9130948e-02   7.0214230e-01
   6.8245187e-01   1.7759471e-01   9.9990953e-02   7.0194115e-01
   6.8215097e-01   1.7906366e-01   1.0085101e-01   7.0173737e-01
   6.8184856e-01   1.8053187e-01   1.0171111e-01   7.0153092e-01
   6.8154461e-01   1.8199933e-01   1.0257125e-01   7.0132184e-01
   6.8123914e-01   1.8346601e-01   1.0343142e-01   7.0111012e-01
   6.8093211e-01   1.8493194e-01   1.0429164e-01   7.0089577e-01
   6.8062360e-01   1.8639710e-01   1.0515188e-01   7.0067876e-01
   6.8031352e-01   1.8786149e-01   1.0601214e-01   7.0045913e-01
   6.8000194e-01   1.8932512e-01   1.0687243e-01   7.0023685e-01
   6.7968879e-01   1.9078797e-01   1.0773273e-01   7.0001197e-01
   6.7937416e-01   1.9225004e-01   1.0859306e-01   6.9978441e-01
   6.7905801e-01   1.9371132e-01   1.0945338e-01   6.9955422e-01
   6.7874031e-01   1.9517182e-01   1.1031372e-01   6.9932141e-01
   6.7842107e-01   1.9663152e-01   1.1117405e-01   6.9908599e-01
   6.7810033e-01   1.9809045e-01   1.1203439e-01   6.9884792e-01
   6.7777807e-01   1.9954857e-01   1.1289470e-01   6.9860722e-01
   6.7745429e-01   2.0100588e-01   1.1375502e-01   6.9836388e-01
   6.7712895e-01   2.0246239e-01   1.1461532e-01   6.9811796e-01
   6.7680213e-01   2.0391810e-01   1.1547559e-01   6.9786938e-01
   6.7647379e-01   2.0537300e-01   1.1633585e-01   6.9761817e-01
   6.7614392e-01   2.0682708e-01   1.1719608e-01   6.9736435e-01
   6.7581256e-01   2.0828034e-01   1.1805627e-01   6.9710789e-01
   6.7547964e-01   2.0973279e-01   1.1891643e-01   6.9684883e-01
   6.7514524e-01   2.1118441e-01   1.1977654e-01   6.9658713e-01
   6.7480929e-01   2.1263521e-01   1.2063663e-01   6.9632284e-01
   6.7447185e-01   2.1408516e-01   1.2149664e-01   6.9605591e-01
   6.7413291e-01   2.1553429e-01   1.2235663e-01   6.9578635e-01
   6.7379245e-01   2.1698258e-01   1.2321654e-01   6.9551419e-01
   6.7345046e-01   2.1843001e-01   1.2407641e-01   6.9523942e-01
   6.7310698e-01   2.1987661e-01   1.2493619e-01   6.9496203e-01
   6.7276200e-01   2.2132237e-01   1.2579592e-01   6.9468200e-01
   6.7241550e-01   2.2276726e-01   1.2665557e-01   6.9439938e-01
   6.7206749e-01   2.2421130e-01   1.2751515e-01   6.9411416e-01
   6.7171799e-01   2.2565450e-01   1.2837465e-01   6.9382630e-01
   6.7136697e-01   2.2709680e-01   1.2923407e-01   6.9353586e-01
   6.7101447e-01   2.2853826e-01   1.3009339e-01   6.9324279e-01
   6.7066045e-01   2.2997885e-01   1.3095261e-01   6.9294711e-01
   6.7030492e-01   2.3141855e-01   1.3181176e-01   6.9264885e-01
   6.6994790e-01   2.3285740e-01   1.3267080e-01   6.9234797e-01
   6.6958936e-01   2.3429536e-01   1.3352972e-01   6.9204449e-01
   6.6922938e-01   2.3573242e-01   1.3438855e-01   6.9173838e-01
   6.6886784e-01   2.3716860e-01   1.3524725e-01   6.9142971e-01
   6.6850486e-01   2.3860391e-01   1.3610585e-01   6.9111838e-01
   6.6814035e-01   2.4003830e-01   1.3696433e-01   6.9080450e-01
   6.6777435e-01   2.4147181e-01   1.3782267e-01   6.9048801e-01
   6.6740686e-01   2.4290441e-01   1.3868089e-01   6.9016892e-01
   6.6703790e-01   2.4433611e-01   1.3953898e-01   6.8984722e-01
   6.6666743e-01   2.4576691e-01   1.4039694e-01   6.8952293e-01
   6.6629547e-01   2.4719679e-01   1.4125475e-01   6.8919604e-01
   6.6592203e-01   2.4862576e-01   1.4211241e-01   6.8886656e-01
   6.6554710e-01   2.5005381e-01   1.4296994e-01   6.8853449e-01
   6.6517070e-01   2.5148094e-01   1.4382731e-01   6.8819981e-01
   6.6479283e-01   2.5290714e-01   1.4468450e-01   6.8786253e-01
   6.6441346e-01   2.5433242e-01   1.4554156e-01   6.8752268e-01
   6.6403261e-01   2.5575676e-01   1.4639845e-01   6.8718023e-01
   6.6365027e-01   2.5718018e-01   1.4725517e-01   6.8683520e-01
   6.6326645e-01   2.5860263e-01   1.4811171e-01   6.8648759e-01
   6.6288117e-01   2.6002417e-01   1.4896807e-01   6.8613738e-01
   6.6249440e-01   2.6144475e-01   1.4982427e-01   6.8578459e-01
   6.6210618e-01   2.6286440e-01   1.5068028e-01   6.8542919e-01
   6.6171646e-01   2.6428308e-01   1.5153610e-01   6.8507123e-01
   6.6132530e-01   2.6570080e-01   1.5239171e-01   6.8471067e-01
   6.6093264e-01   2.6711758e-01   1.5324715e-01   6.8434754e-01
   6.6053852e-01   2.6853339e-01   1.5410239e-01   6.8398183e-01
   6.6014294e-01   2.6994824e-01   1.5495741e-01   6.8361353e-01
   6.5974589e-01   2.7136210e-01   1.5581222e-01   6.8324265e-01
   6.5934738e-01   2.7277500e-01   1.5666683e-01   6.8286919e-01
   6.5894741e-01   2.7418693e-01   1.5752122e-01   6.8249315e-01
   6.5854598e-01   2.7559788e-01   1.5837538e-01   6.8211454e-01
   6.5814308e-01   2.7700784e-01   1.5922935e-01   6.8173335e-01
   6.5773873e-01   2.7841682e-01   1.6008308e-01   6.8134958e-01
   6.5733291e-01   2.7982481e-01   1.6093656e-01   6.8096324e-01
   6.5692565e-01   2.8123180e-01   1.6178982e-01   6.8057432e-01
   6.5651695e-01   2.8263779e-01   1.6264283e-01   6.8018283e-01
   6.5610678e-01   2.8404281e-01   1.6349561e-01   6.7978876e-01
   6.5569517e-01   2.8544680e-01   1.6434814e-01   6.7939212e-01
   6.5528211e-01   2.8684978e-01   1.6520042e-01   6.7899292e-01
   6.5486760e-01   2.8825177e-01   1.6605245e-01   6.7859114e-01
   6.5445162e-01   2.8965273e-01   1.6690421e-01   6.7818681e-01
   6.5403420e-01   2.9105269e-01   1.6775571e-01   6.7777992e-01
   6.5361536e-01   2.9245163e-01   1.6860696e-01   6.7737043e-01
   6.5319509e-01   2.9384952e-01   1.6945793e-01   6.7695838e-01
   6.5277337e-01   2.9524640e-01   1.7030863e-01   6.7654376e-01
   6.5235018e-01   2.9664225e-01   1.7115904e-01   6.7612661e-01
   6.5192560e-01   2.9803706e-01   1.7200916e-01   6.7570687e-01
   6.5149956e-01   2.9943084e-01   1.7285903e-01   6.7528457e-01
   6.5107210e-01   3.0082359e-01   1.7370859e-01   6.7485969e-01
   6.5064322e-01   3.0221527e-01   1.7455786e-01   6.7443227e-01
   6.5021287e-01   3.0360593e-01   1.7540685e-01   6.7400231e-01
   6.4978113e-01   3.0499552e-01   1.7625551e-01   6.7356975e-01
   6.4934794e-01   3.0638407e-01   1.7710388e-01   6.7313466e-01
   6.4891337e-01   3.0777155e-01   1.7795193e-01   6.7269698e-01
   6.4847733e-01   3.0915796e-01   1.7879968e-01   6.7225679e-01
   6.4803987e-01   3.1054333e-01   1.7964711e-01   6.7181403e-01
   6.4760103e-01   3.1192762e-01   1.8049423e-01   6.7136868e-01
   6.4716074e-01   3.1331084e-01   1.8134102e-01   6.7092081e-01
   6.4671902e-01   3.1469299e-01   1.8218749e-01   6.7047040e-01
   6.4627593e-01   3.1607405e-01   1.8303361e-01   6.7001740e-01
   6.4583142e-01   3.1745403e-01   1.8387942e-01   6.6956186e-01
   6.4538547e-01   3.1883294e-01   1.8472487e-01   6.6910378e-01
   6.4493812e-01   3.2021076e-01   1.8557001e-01   6.6864315e-01
   6.4448937e-01   3.2158748e-01   1.8641477e-01   6.6817997e-01
   6.4403924e-01   3.2296309e-01   1.8725918e-01   6.6771423e-01
   6.4358769e-01   3.2433763e-01   1.8810325e-01   6.6724594e-01
   6.4313474e-01   3.2571105e-01   1.8894697e-01   6.6677512e-01
   6.4268040e-01   3.2708338e-01   1.8979032e-01   6.6630174e-01
   6.4222465e-01   3.2845459e-01   1.9063331e-01   6.6582582e-01
   6.4176749e-01   3.2982470e-01   1.9147593e-01   6.6534737e-01
   6.4130896e-01   3.3119367e-01   1.9231819e-01   6.6486637e-01
   6.4084905e-01   3.3256153e-01   1.9316002e-01   6.6438282e-01
   6.4038771e-01   3.3392828e-01   1.9400152e-01   6.6389675e-01
   6.3992502e-01   3.3529391e-01   1.9484263e-01   6.6340810e-01
   6.3946098e-01   3.3665839e-01   1.9568335e-01   6.6291689e-01
   6.3899549e-01   3.3802175e-01   1.9652367e-01   6.6242321e-01
   6.3852862e-01   3.3938398e-01   1.9736363e-01   6.6192697e-01
   6.3806039e-01   3.4074506e-01   1.9820318e-01   6.6142818e-01
   6.3759080e-01   3.4210498e-01   1.9904229e-01   6.6092686e-01
   6.3711981e-01   3.4346378e-01   1.9988103e-01   6.6042301e-01
   6.3664747e-01   3.4482143e-01   2.0071934e-01   6.5991660e-01
   6.3617376e-01   3.4617792e-01   2.0155723e-01   6.5940767e-01
   6.3569866e-01   3.4753325e-01   2.0239473e-01   6.5889622e-01
   6.3522217e-01   3.4888744e-01   2.0323183e-01   6.5838223e-01
   6.3474437e-01   3.5024046e-01   2.0406848e-01   6.5786569e-01
   6.3426519e-01   3.5159230e-01   2.0490467e-01   6.5734664e-01
   6.3378463e-01   3.5294296e-01   2.0574048e-01   6.5682507e-01
   6.3330276e-01   3.5429247e-01   2.0657584e-01   6.5630091e-01
   6.3281947e-01   3.5564079e-01   2.0741075e-01   6.5577430e-01
   6.3233485e-01   3.5698795e-01   2.0824521e-01   6.5524513e-01
   6.3184887e-01   3.5833391e-01   2.0907926e-01   6.5471343e-01
   6.3136157e-01   3.5967869e-01   2.0991283e-01   6.5417919e-01
   6.3087291e-01   3.6102226e-01   2.1074594e-01   6.5364245e-01
   6.3038291e-01   3.6236466e-01   2.1157863e-01   6.5310314e-01
   6.2989156e-01   3.6370585e-01   2.1241082e-01   6.5256135e-01
   6.2939886e-01   3.6504584e-01   2.1324256e-01   6.5201704e-01
   6.2890482e-01   3.6638464e-01   2.1407386e-01   6.5147019e-01
   6.2840948e-01   3.6772221e-01   2.1490464e-01   6.5092081e-01
   6.2791276e-01   3.6905858e-01   2.1573498e-01   6.5036893e-01
   6.2741473e-01   3.7039374e-01   2.1656484e-01   6.4981451e-01
   6.2691537e-01   3.7172767e-01   2.1739422e-01   6.4925758e-01
   6.2641468e-01   3.7306039e-01   2.1822308e-01   6.4869814e-01
   6.2591266e-01   3.7439189e-01   2.1905151e-01   6.4813617e-01
   6.2540931e-01   3.7572215e-01   2.1987942e-01   6.4757170e-01
   6.2490467e-01   3.7705117e-01   2.2070680e-01   6.4700470e-01
   6.2439870e-01   3.7837897e-01   2.2153371e-01   6.4643517e-01
   6.2389142e-01   3.7970554e-01   2.2236011e-01   6.4586313e-01
   6.2338280e-01   3.8103086e-01   2.2318603e-01   6.4528859e-01
   6.2287290e-01   3.8235491e-01   2.2401140e-01   6.4471153e-01
   6.2236167e-01   3.8367777e-01   2.2483629e-01   6.4413195e-01
   6.2184915e-01   3.8499932e-01   2.2566066e-01   6.4354986e-01
   6.2133530e-01   3.8631965e-01   2.2648449e-01   6.4296528e-01
   6.2082018e-01   3.8763869e-01   2.2730780e-01   6.4237817e-01
   6.2030374e-01   3.8895650e-01   2.2813058e-01   6.4178856e-01
   6.1978598e-01   3.9027304e-01   2.2895285e-01   6.4119645e-01
   6.1926698e-01   3.9158828e-01   2.2977455e-01   6.4060181e-01
   6.1874665e-01   3.9290227e-01   2.3059575e-01   6.4000468e-01
   6.1822505e-01   3.9421498e-01   2.3141638e-01   6.3940503e-01
   6.1770217e-01   3.9552642e-01   2.3223648e-01   6.3880286e-01
   6.1717801e-01   3.9683655e-01   2.3305600e-01   6.3819821e-01
   6.1665252e-01   3.9814542e-01   2.3387502e-01   6.3759107e-01
   6.1612578e-01   3.9945298e-01   2.3469345e-01   6.3698141e-01
   6.1559778e-01   4.0075925e-01   2.3551132e-01   6.3636924e-01
   6.1506848e-01   4.0206424e-01   2.3632865e-01   6.3575458e-01
   6.1453791e-01   4.0336792e-01   2.3714540e-01   6.3513741e-01
   6.1400610e-01   4.0467030e-01   2.3796159e-01   6.3451773e-01
   6.1347299e-01   4.0597136e-01   2.3877719e-01   6.3389558e-01
   6.1293865e-01   4.0727112e-01   2.3959221e-01   6.3327089e-01
   6.1240301e-01   4.0856956e-01   2.4040667e-01   6.3264373e-01
   6.1186612e-01   4.0986670e-01   2.4122056e-01   6.3201406e-01
   6.1132800e-01   4.1116250e-01   2.4203382e-01   6.3138190e-01
   6.1078862e-01   4.1245698e-01   2.4284652e-01   6.3074723e-01
   6.1024796e-01   4.1375012e-01   2.4365863e-01   6.3011010e-01
   6.0970606e-01   4.1504197e-01   2.4447013e-01   6.2947044e-01
   6.0916294e-01   4.1633243e-01   2.4528104e-01   6.2882830e-01
   6.0861853e-01   4.1762159e-01   2.4609135e-01   6.2818369e-01
   6.0807293e-01   4.1890939e-01   2.4690103e-01   6.2753655e-01
   6.0752607e-01   4.2019585e-01   2.4771013e-01   6.2688692e-01
   6.0697798e-01   4.2148097e-01   2.4851859e-01   6.2623481e-01
   6.0642867e-01   4.2276472e-01   2.4932643e-01   6.2558020e-01
   6.0587810e-01   4.2404710e-01   2.5013368e-01   6.2492314e-01
   6.0532633e-01   4.2532815e-01   2.5094027e-01   6.2426354e-01
   6.0477336e-01   4.2660782e-01   2.5174626e-01   6.2360145e-01
   6.0421912e-01   4.2788613e-01   2.5255159e-01   6.2293693e-01
   6.0366369e-01   4.2916306e-01   2.5335632e-01   6.2226988e-01
   6.0310702e-01   4.3043866e-01   2.5416041e-01   6.2160033e-01
   6.0254912e-01   4.3171285e-01   2.5496387e-01   6.2092833e-01
   6.0199005e-01   4.3298566e-01   2.5576665e-01   6.2025384e-01
   6.0142976e-01   4.3425707e-01   2.5656880e-01   6.1957686e-01
   6.0086826e-01   4.3552713e-01   2.5737032e-01   6.1889738e-01
   6.0030560e-01   4.3679575e-01   2.5817114e-01   6.1821543e-01
   5.9974168e-01   4.3806302e-01   2.5897133e-01   6.1753101e-01
   5.9917658e-01   4.3932887e-01   2.5977089e-01   6.1684411e-01
   5.9861030e-01   4.4059332e-01   2.6056975e-01   6.1615472e-01
   5.9804281e-01   4.4185638e-01   2.6136795e-01   6.1546286e-01
   5.9747419e-01   4.4311801e-01   2.6216548e-01   6.1476848e-01
   5.9690431e-01   4.4437824e-01   2.6296232e-01   6.1407169e-01
   5.9633328e-01   4.4563704e-01   2.6375850e-01   6.1337240e-01
   5.9576111e-01   4.4689443e-01   2.6455401e-01   6.1267058e-01
   5.9518769e-01   4.4815041e-01   2.6534888e-01   6.1196634e-01
   5.9461315e-01   4.4940494e-01   2.6614300e-01   6.1125960e-01
   5.9403744e-01   4.5065805e-01   2.6693644e-01   6.1055039e-01
   5.9346052e-01   4.5190975e-01   2.6772920e-01   6.0983872e-01
   5.9288249e-01   4.5315996e-01   2.6852125e-01   6.0912457e-01
   5.9230327e-01   4.5440877e-01   2.6931260e-01   6.0840795e-01
   5.9172287e-01   4.5565612e-01   2.7010329e-01   6.0768887e-01
   5.9114135e-01   4.5690204e-01   2.7089324e-01   6.0696728e-01
   5.9055866e-01   4.5814652e-01   2.7168250e-01   6.0624324e-01
   5.8997483e-01   4.5938950e-01   2.7247101e-01   6.0551675e-01
   5.8938984e-01   4.6063107e-01   2.7325884e-01   6.0478777e-01
   5.8880374e-01   4.6187112e-01   2.7404594e-01   6.0405632e-01
   5.8821647e-01   4.6310975e-01   2.7483233e-01   6.0332241e-01
   5.8762811e-01   4.6434688e-01   2.7561798e-01   6.0258602e-01
   5.8703856e-01   4.6558258e-01   2.7640293e-01   6.0184717e-01
   5.8644790e-01   4.6681676e-01   2.7718712e-01   6.0110587e-01
   5.8585611e-01   4.6804947e-01   2.7797058e-01   6.0036211e-01
   5.8526321e-01   4.6928071e-01   2.7875331e-01   5.9961586e-01
   5.8466917e-01   4.7051045e-01   2.7953532e-01   5.9886717e-01
   5.8407396e-01   4.7173873e-01   2.8031662e-01   5.9811601e-01
   5.8347770e-01   4.7296549e-01   2.8109712e-01   5.9736239e-01
   5.8288034e-01   4.7419076e-01   2.8187688e-01   5.9660629e-01
   5.8228185e-01   4.7541450e-01   2.8265587e-01   5.9584776e-01
   5.8168226e-01   4.7663675e-01   2.8343411e-01   5.9508677e-01
   5.8108158e-01   4.7785752e-01   2.8421162e-01   5.9432327e-01
   5.8047979e-01   4.7907675e-01   2.8498835e-01   5.9355734e-01
   5.7987687e-01   4.8029447e-01   2.8576430e-01   5.9278900e-01
   5.7927290e-01   4.8151068e-01   2.8653952e-01   5.9201814e-01
   5.7866782e-01   4.8272535e-01   2.8731396e-01   5.9124485e-01
   5.7806167e-01   4.8393850e-01   2.8808763e-01   5.9046910e-01
   5.7745442e-01   4.8515011e-01   2.8886051e-01   5.8969090e-01
   5.7684610e-01   4.8636020e-01   2.8963260e-01   5.8891025e-01
   5.7623671e-01   4.8756874e-01   2.9040395e-01   5.8812714e-01
   5.7562623e-01   4.8877577e-01   2.9117448e-01   5.8734156e-01
   5.7501468e-01   4.8998123e-01   2.9194424e-01   5.8655356e-01
   5.7440207e-01   4.9118516e-01   2.9271320e-01   5.8576308e-01
   5.7378840e-01   4.9238750e-01   2.9348136e-01   5.8497018e-01
   5.7317368e-01   4.9358830e-01   2.9424877e-01   5.8417479e-01
   5.7255787e-01   4.9478754e-01   2.9501531e-01   5.8337702e-01
   5.7194104e-01   4.9598520e-01   2.9578109e-01   5.8257676e-01
   5.7132314e-01   4.9718135e-01   2.9654604e-01   5.8177403e-01
   5.7070417e-01   4.9837590e-01   2.9731022e-01   5.8096888e-01
   5.7008423e-01   4.9956884e-01   2.9807354e-01   5.8016128e-01
   5.6946322e-01   5.0076022e-01   2.9883606e-01   5.7935124e-01
   5.6884113e-01   5.0195007e-01   2.9959780e-01   5.7853873e-01
   5.6821808e-01   5.0313825e-01   3.0035867e-01   5.7772379e-01
   5.6759395e-01   5.0432489e-01   3.0111874e-01   5.7690642e-01
   5.6696882e-01   5.0550992e-01   3.0187796e-01   5.7608661e-01
   5.6634262e-01   5.0669340e-01   3.0263641e-01   5.7526432e-01
   5.6571542e-01   5.0787523e-01   3.0339399e-01   5.7443964e-01
   5.6508724e-01   5.0905546e-01   3.0415071e-01   5.7361249e-01
   5.6445803e-01   5.1023412e-01   3.0490668e-01   5.7278285e-01
   5.6382779e-01   5.1141112e-01   3.0566174e-01   5.7195086e-01
   5.6319655e-01   5.1258654e-01   3.0641598e-01   5.7111639e-01
   5.6256433e-01   5.1376032e-01   3.0716931e-01   5.7027951e-01
   5.6193108e-01   5.1493249e-01   3.0792187e-01   5.6944017e-01
   5.6129689e-01   5.1610299e-01   3.0867354e-01   5.6859842e-01
   5.6066165e-01   5.1727194e-01   3.0942440e-01   5.6775417e-01
   5.6002546e-01   5.1843919e-01   3.1017433e-01   5.6690755e-01
   5.5938825e-01   5.1960484e-01   3.1092345e-01   5.6605848e-01
   5.5875009e-01   5.2076881e-01   3.1167171e-01   5.6520698e-01
   5.5811097e-01   5.2193115e-01   3.1241908e-01   5.6435303e-01
   5.5747081e-01   5.2309188e-01   3.1316562e-01   5.6349665e-01
