   0.0000000e+00   0.0000000e+00   0.0000000e+00
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
   1.1111110e+01  -1.1111112e+01  -7.7777778e+01
